unique_id,poly_hash,F_integral,first_source_csv,first_source_row_index,first_construction_kind,first_execution_relative_dir,first_family_index,first_curve_index,first_family_label,first_curve_label,first_affine_point_count,first_projective_lower_bound,height_F_integral,degree,is_squarefree_integral_over_Q,appearance_count,xml_file,request_status,elapsed_local_seconds,max_time,max_input,seed,version,time,memory,warning,rankbounds_lb,rankbounds_ub,rank_direct,rank_g,finiteIndex,proved,ub2,final_rank_printed,rank_Jacobian,rank_status,rank_source,assumption,magma_error,unresolved,lines_text
curve_000065_0f39caf753522903,0f39caf753522903,25*x^6 + 46*x^4 + 46*x^2 + 25,families_construct_d4_reciprocal/d4_top_curves_summary.csv,65,d4_reciprocal,,,65,D4_t=46/25,CURBA #65,18,20,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000065_0f39caf753522903_0f39caf753522903.xml,ok,21.074,120,50000,1933453087,2.29-7,9.660,129.59MB,,0,6,,6,true,false,6,6,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000065_0f39caf753522903 | d4_reciprocal | D4_t=46/25 | C65
f(x) = 25*x^6 + 46*x^4 + 46*x^2 + 25
RankBounds: [0, 6]
rank(G) = 6
finiteIndex = true, proved = false, ub2 = 6
RANK DETERMINAT: rank J(Q) = 6
"
curve_000066_0465570dfaa6b2cb,0465570dfaa6b2cb,16*x^6 - 47*x^4 - 47*x^2 + 16,families_construct_d4_reciprocal/d4_top_curves_summary.csv,66,d4_reciprocal,,,66,D4_t=-47/16,CURBA #66,18,20,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000066_0465570dfaa6b2cb_0465570dfaa6b2cb.xml,ok,19.942,120,50000,5068542,2.29-7,9.470,129.59MB,,0,6,,6,true,false,6,6,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000066_0465570dfaa6b2cb | d4_reciprocal | D4_t=-47/16 | C66
f(x) = 16*x^6 - 47*x^4 - 47*x^2 + 16
RankBounds: [0, 6]
rank(G) = 6
finiteIndex = true, proved = false, ub2 = 6
RANK DETERMINAT: rank J(Q) = 6
"
curve_000067_cb44a868fb6a9171,cb44a868fb6a9171,25*x^6 + 49*x^4 + 49*x^2 + 25,families_construct_d4_reciprocal/d4_top_curves_summary.csv,67,d4_reciprocal,,,67,D4_t=49/25,CURBA #67,18,20,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000067_cb44a868fb6a9171_cb44a868fb6a9171.xml,ok,20.683,120,50000,2378226165,2.29-7,9.710,129.59MB,,0,6,,6,true,false,6,6,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000067_cb44a868fb6a9171 | d4_reciprocal | D4_t=49/25 | C67
f(x) = 25*x^6 + 49*x^4 + 49*x^2 + 25
RankBounds: [0, 6]
rank(G) = 6
finiteIndex = true, proved = false, ub2 = 6
RANK DETERMINAT: rank J(Q) = 6
"
curve_000068_f27131797329bc02,f27131797329bc02,49*x^6 - 3*x^4 - 3*x^2 + 49,families_construct_d4_reciprocal/d4_top_curves_summary.csv,68,d4_reciprocal,,,68,D4_t=-3/49,CURBA #68,18,20,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000068_f27131797329bc02_f27131797329bc02.xml,ok,21.253,120,50000,2647705882,2.29-7,10.730,129.59MB,,0,6,,6,true,false,6,6,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000068_f27131797329bc02 | d4_reciprocal | D4_t=-3/49 | C68
f(x) = 49*x^6 - 3*x^4 - 3*x^2 + 49
RankBounds: [0, 6]
rank(G) = 6
finiteIndex = true, proved = false, ub2 = 6
RANK DETERMINAT: rank J(Q) = 6
"
curve_000069_52a2bb70226d8981,52a2bb70226d8981,25*x^6 + 62*x^4 + 62*x^2 + 25,families_construct_d4_reciprocal/d4_top_curves_summary.csv,69,d4_reciprocal,,,69,D4_t=62/25,CURBA #69,18,20,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000069_52a2bb70226d8981_52a2bb70226d8981.xml,ok,19.204,120,50000,2681391873,2.29-7,9.550,129.59MB,,0,6,,6,true,false,6,6,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000069_52a2bb70226d8981 | d4_reciprocal | D4_t=62/25 | C69
f(x) = 25*x^6 + 62*x^4 + 62*x^2 + 25
RankBounds: [0, 6]
rank(G) = 6
finiteIndex = true, proved = false, ub2 = 6
RANK DETERMINAT: rank J(Q) = 6
"
curve_000070_d288b0765c3789e1,d288b0765c3789e1,49*x^6 + 62*x^4 + 62*x^2 + 49,families_construct_d4_reciprocal/d4_top_curves_summary.csv,70,d4_reciprocal,,,70,D4_t=62/49,CURBA #70,18,20,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000070_d288b0765c3789e1_d288b0765c3789e1.xml,ok,19.633,120,50000,38753512,2.29-7,10.359,129.59MB,,0,6,,6,true,false,6,6,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000070_d288b0765c3789e1 | d4_reciprocal | D4_t=62/49 | C70
f(x) = 49*x^6 + 62*x^4 + 62*x^2 + 49
RankBounds: [0, 6]
rank(G) = 6
finiteIndex = true, proved = false, ub2 = 6
RANK DETERMINAT: rank J(Q) = 6
"
curve_000071_1eb1fa665eb82b16,1eb1fa665eb82b16,x^6 + 64*x^4 + 64*x^2 + 1,families_construct_d4_reciprocal/d4_top_curves_summary.csv,71,d4_reciprocal,,,71,D4_t=64,CURBA #71,18,20,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000071_1eb1fa665eb82b16_1eb1fa665eb82b16.xml,ok,28.346,120,50000,239294514,2.29-7,17.910,110.56MB,,6,6,6,,,,,,6,determined_by_RankBounds,RankBounds_lb_eq_ub,GRH,,,"============================================================
curve_000071_1eb1fa665eb82b16 | d4_reciprocal | D4_t=64 | C71
f(x) = x^6 + 64*x^4 + 64*x^2 + 1
RankBounds: [6, 6]
RANK DETERMINAT DIRECT DIN RankBounds: rank J(Q) = 6
"
curve_000072_a3a90fb35e44d424,a3a90fb35e44d424,16*x^6 - 65*x^4 - 65*x^2 + 16,families_construct_d4_reciprocal/d4_top_curves_summary.csv,72,d4_reciprocal,,,72,D4_t=-65/16,CURBA #72,18,20,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000072_a3a90fb35e44d424_a3a90fb35e44d424.xml,ok,19.145,120,50000,172448813,2.29-7,9.509,129.59MB,,0,6,,6,true,false,6,6,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000072_a3a90fb35e44d424 | d4_reciprocal | D4_t=-65/16 | C72
f(x) = 16*x^6 - 65*x^4 - 65*x^2 + 16
RankBounds: [0, 6]
rank(G) = 6
finiteIndex = true, proved = false, ub2 = 6
RANK DETERMINAT: rank J(Q) = 6
"
curve_000073_52d0d66399dc6c7b,52d0d66399dc6c7b,64*x^6 - 67*x^4 - 67*x^2 + 64,families_construct_d4_reciprocal/d4_top_curves_summary.csv,73,d4_reciprocal,,,73,D4_t=-67/64,CURBA #73,18,20,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000073_52d0d66399dc6c7b_52d0d66399dc6c7b.xml,ok,12.068,120,50000,880370202,2.29-7,10.650,129.59MB,,0,6,,6,true,false,6,6,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000073_52d0d66399dc6c7b | d4_reciprocal | D4_t=-67/64 | C73
f(x) = 64*x^6 - 67*x^4 - 67*x^2 + 64
RankBounds: [0, 6]
rank(G) = 6
finiteIndex = true, proved = false, ub2 = 6
RANK DETERMINAT: rank J(Q) = 6
"
curve_000074_7e25d423a0a5f3bc,7e25d423a0a5f3bc,36*x^6 - 70*x^4 - 70*x^2 + 36,families_construct_d4_reciprocal/d4_top_curves_summary.csv,74,d4_reciprocal,,,74,D4_t=-35/18,CURBA #74,18,20,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000074_7e25d423a0a5f3bc_7e25d423a0a5f3bc.xml,ok,19.881,120,50000,813524576,2.29-7,9.380,129.59MB,,0,6,,6,true,false,6,6,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000074_7e25d423a0a5f3bc | d4_reciprocal | D4_t=-35/18 | C74
f(x) = 36*x^6 - 70*x^4 - 70*x^2 + 36
RankBounds: [0, 6]
rank(G) = 6
finiteIndex = true, proved = false, ub2 = 6
RANK DETERMINAT: rank J(Q) = 6
"
curve_000075_3ae30e81fc2d1243,3ae30e81fc2d1243,16*x^6 + 73*x^4 + 73*x^2 + 16,families_construct_d4_reciprocal/d4_top_curves_summary.csv,75,d4_reciprocal,,,75,D4_t=73/16,CURBA #75,18,20,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000075_3ae30e81fc2d1243_3ae30e81fc2d1243.xml,ok,18.057,120,50000,2614546231,2.29-7,8.019,129.59MB,,0,4,,4,true,false,4,4,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000075_3ae30e81fc2d1243 | d4_reciprocal | D4_t=73/16 | C75
f(x) = 16*x^6 + 73*x^4 + 73*x^2 + 16
RankBounds: [0, 4]
rank(G) = 4
finiteIndex = true, proved = false, ub2 = 4
RANK DETERMINAT: rank J(Q) = 4
"
curve_000076_a241787850df3c1a,a241787850df3c1a,25*x^6 - 80*x^4 - 80*x^2 + 25,families_construct_d4_reciprocal/d4_top_curves_summary.csv,76,d4_reciprocal,,,76,D4_t=-16/5,CURBA #76,18,20,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000076_a241787850df3c1a_a241787850df3c1a.xml,ok,20.414,120,50000,594441583,2.29-7,10.470,129.59MB,,4,6,,6,true,false,6,6,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000076_a241787850df3c1a | d4_reciprocal | D4_t=-16/5 | C76
f(x) = 25*x^6 - 80*x^4 - 80*x^2 + 25
RankBounds: [4, 6]
rank(G) = 6
finiteIndex = true, proved = false, ub2 = 6
RANK DETERMINAT: rank J(Q) = 6
"
curve_000077_acd17055d161893b,acd17055d161893b,x^6 + 85*x^4 + 85*x^2 + 1,families_construct_d4_reciprocal/d4_top_curves_summary.csv,77,d4_reciprocal,,,77,D4_t=85,CURBA #77,18,20,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000077_acd17055d161893b_acd17055d161893b.xml,ok,23.711,120,50000,2514010433,2.29-7,11.369,110.56MB,,6,6,6,,,,,,6,determined_by_RankBounds,RankBounds_lb_eq_ub,GRH,,,"============================================================
curve_000077_acd17055d161893b | d4_reciprocal | D4_t=85 | C77
f(x) = x^6 + 85*x^4 + 85*x^2 + 1
RankBounds: [6, 6]
RANK DETERMINAT DIRECT DIN RankBounds: rank J(Q) = 6
"
curve_000078_077aaf36109737f4,077aaf36109737f4,81*x^6 - 85*x^4 - 85*x^2 + 81,families_construct_d4_reciprocal/d4_top_curves_summary.csv,78,d4_reciprocal,,,78,D4_t=-85/81,CURBA #78,18,20,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000078_077aaf36109737f4_077aaf36109737f4.xml,ok,19.996,120,50000,794982739,2.29-7,9.769,129.59MB,,0,6,,6,true,false,6,6,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000078_077aaf36109737f4 | d4_reciprocal | D4_t=-85/81 | C78
f(x) = 81*x^6 - 85*x^4 - 85*x^2 + 81
RankBounds: [0, 6]
rank(G) = 6
finiteIndex = true, proved = false, ub2 = 6
RANK DETERMINAT: rank J(Q) = 6
"
curve_000079_55634739451c8043,55634739451c8043,9*x^6 + 87*x^4 + 87*x^2 + 9,families_construct_d4_reciprocal/d4_top_curves_summary.csv,79,d4_reciprocal,,,79,D4_t=29/3,CURBA #79,18,20,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000079_55634739451c8043_55634739451c8043.xml,ok,16.198,120,50000,694452043,2.29-7,7.950,129.59MB,,0,4,,4,true,false,4,4,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000079_55634739451c8043 | d4_reciprocal | D4_t=29/3 | C79
f(x) = 9*x^6 + 87*x^4 + 87*x^2 + 9
RankBounds: [0, 4]
rank(G) = 4
finiteIndex = true, proved = false, ub2 = 4
RANK DETERMINAT: rank J(Q) = 4
"
curve_000080_7fe1a6dda3eff205,7fe1a6dda3eff205,x^6 + 98*x^4 + 98*x^2 + 1,families_construct_d4_reciprocal/d4_top_curves_summary.csv,80,d4_reciprocal,,,80,D4_t=98,CURBA #80,18,20,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000080_7fe1a6dda3eff205_7fe1a6dda3eff205.xml,ok,28.275,120,50000,728137407,2.29-7,18.730,110.56MB,,6,6,6,,,,,,6,determined_by_RankBounds,RankBounds_lb_eq_ub,GRH,,,"============================================================
curve_000080_7fe1a6dda3eff205 | d4_reciprocal | D4_t=98 | C80
f(x) = x^6 + 98*x^4 + 98*x^2 + 1
RankBounds: [6, 6]
RANK DETERMINAT DIRECT DIN RankBounds: rank J(Q) = 6
"
curve_000081_79260ddf8ebe2c02,79260ddf8ebe2c02,4*x^6 + 98*x^4 + 98*x^2 + 4,families_construct_d4_reciprocal/d4_top_curves_summary.csv,81,d4_reciprocal,,,81,D4_t=49/2,CURBA #81,18,20,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000081_79260ddf8ebe2c02_79260ddf8ebe2c02.xml,ok,22.215,120,50000,2447164776,2.29-7,10.169,129.59MB,,2,6,,6,true,false,6,6,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000081_79260ddf8ebe2c02 | d4_reciprocal | D4_t=49/2 | C81
f(x) = 4*x^6 + 98*x^4 + 98*x^2 + 4
RankBounds: [2, 6]
rank(G) = 6
finiteIndex = true, proved = false, ub2 = 6
RANK DETERMINAT: rank J(Q) = 6
"
curve_000082_31d5af8cf1d18a05,31d5af8cf1d18a05,16*x^6 - 98*x^4 - 98*x^2 + 16,families_construct_d4_reciprocal/d4_top_curves_summary.csv,82,d4_reciprocal,,,82,D4_t=-49/8,CURBA #82,18,20,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000082_31d5af8cf1d18a05_31d5af8cf1d18a05.xml,ok,10.672,120,50000,1427636427,2.29-7,9.400,129.59MB,,0,6,,6,true,false,6,6,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000082_31d5af8cf1d18a05 | d4_reciprocal | D4_t=-49/8 | C82
f(x) = 16*x^6 - 98*x^4 - 98*x^2 + 16
RankBounds: [0, 6]
rank(G) = 6
finiteIndex = true, proved = false, ub2 = 6
RANK DETERMINAT: rank J(Q) = 6
"
curve_000083_77eb078bbba68449,77eb078bbba68449,9*x^6 + 100*x^4 + 100*x^2 + 9,families_construct_d4_reciprocal/d4_top_curves_summary.csv,83,d4_reciprocal,,,83,D4_t=100/9,CURBA #83,18,20,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000083_77eb078bbba68449_77eb078bbba68449.xml,ok,20.728,120,50000,1461322461,2.29-7,11.550,129.59MB,,0,6,,6,true,false,6,6,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000083_77eb078bbba68449 | d4_reciprocal | D4_t=100/9 | C83
f(x) = 9*x^6 + 100*x^4 + 100*x^2 + 9
RankBounds: [0, 6]
rank(G) = 6
finiteIndex = true, proved = false, ub2 = 6
RANK DETERMINAT: rank J(Q) = 6
"
curve_000084_53b1034a6d201099,53b1034a6d201099,100*x^6 + 47*x^4 + 47*x^2 + 100,families_construct_d4_reciprocal/d4_top_curves_summary.csv,84,d4_reciprocal,,,84,D4_t=47/100,CURBA #84,18,20,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000084_53b1034a6d201099_53b1034a6d201099.xml,ok,22.002,120,50000,2850356887,2.29-7,10.720,129.59MB,,0,6,,6,true,false,6,6,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000084_53b1034a6d201099 | d4_reciprocal | D4_t=47/100 | C84
f(x) = 100*x^6 + 47*x^4 + 47*x^2 + 100
RankBounds: [0, 6]
rank(G) = 6
finiteIndex = true, proved = false, ub2 = 6
RANK DETERMINAT: rank J(Q) = 6
"
curve_000085_e696e491b7836f41,e696e491b7836f41,4*x^6 + 102*x^4 + 102*x^2 + 4,families_construct_d4_reciprocal/d4_top_curves_summary.csv,85,d4_reciprocal,,,85,D4_t=51/2,CURBA #85,18,20,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000085_e696e491b7836f41_e696e491b7836f41.xml,ok,20.347,120,50000,1360790765,2.29-7,11.140,129.59MB,,2,6,,6,true,false,6,6,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000085_e696e491b7836f41 | d4_reciprocal | D4_t=51/2 | C85
f(x) = 4*x^6 + 102*x^4 + 102*x^2 + 4
RankBounds: [2, 6]
rank(G) = 6
finiteIndex = true, proved = false, ub2 = 6
RANK DETERMINAT: rank J(Q) = 6
"
curve_000086_2e9a37dcc476d86b,2e9a37dcc476d86b,16*x^6 - 102*x^4 - 102*x^2 + 16,families_construct_d4_reciprocal/d4_top_curves_summary.csv,86,d4_reciprocal,,,86,D4_t=-51/8,CURBA #86,18,20,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000086_2e9a37dcc476d86b_2e9a37dcc476d86b.xml,ok,19.167,120,50000,1394476795,2.29-7,9.539,129.59MB,,0,6,,6,true,false,6,6,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000086_2e9a37dcc476d86b | d4_reciprocal | D4_t=-51/8 | C86
f(x) = 16*x^6 - 102*x^4 - 102*x^2 + 16
RankBounds: [0, 6]
rank(G) = 6
finiteIndex = true, proved = false, ub2 = 6
RANK DETERMINAT: rank J(Q) = 6
"
curve_000087_77ea2824836c4613,77ea2824836c4613,81*x^6 - 107*x^4 - 107*x^2 + 81,families_construct_d4_reciprocal/d4_top_curves_summary.csv,87,d4_reciprocal,,,87,D4_t=-107/81,CURBA #87,18,20,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000087_77ea2824836c4613_77ea2824836c4613.xml,ok,19.895,120,50000,1595017863,2.29-7,11.119,129.59MB,,0,6,,6,true,false,6,6,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000087_77ea2824836c4613 | d4_reciprocal | D4_t=-107/81 | C87
f(x) = 81*x^6 - 107*x^4 - 107*x^2 + 81
RankBounds: [0, 6]
rank(G) = 6
finiteIndex = true, proved = false, ub2 = 6
RANK DETERMINAT: rank J(Q) = 6
"
curve_000088_c66c5f97465581c1,c66c5f97465581c1,81*x^6 + 109*x^4 + 109*x^2 + 81,families_construct_d4_reciprocal/d4_top_curves_summary.csv,88,d4_reciprocal,,,88,D4_t=109/81,CURBA #88,18,20,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000088_c66c5f97465581c1_c66c5f97465581c1.xml,ok,24.052,120,50000,2783507180,2.29-7,13.939,129.59MB,,0,8,,8,true,false,8,8,8,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000088_c66c5f97465581c1 | d4_reciprocal | D4_t=109/81 | C88
f(x) = 81*x^6 + 109*x^4 + 109*x^2 + 81
RankBounds: [0, 8]
rank(G) = 8
finiteIndex = true, proved = false, ub2 = 8
RANK DETERMINAT: rank J(Q) = 8
"
curve_000089_a06865810edf437d,a06865810edf437d,25*x^6 - 119*x^4 - 119*x^2 + 25,families_construct_d4_reciprocal/d4_top_curves_summary.csv,89,d4_reciprocal,,,89,D4_t=-119/25,CURBA #89,18,20,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000089_a06865810edf437d_a06865810edf437d.xml,ok,18.401,120,50000,1494486173,2.29-7,9.419,129.59MB,,0,6,,6,true,false,6,6,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000089_a06865810edf437d | d4_reciprocal | D4_t=-119/25 | C89
f(x) = 25*x^6 - 119*x^4 - 119*x^2 + 25
RankBounds: [0, 6]
rank(G) = 6
finiteIndex = true, proved = false, ub2 = 6
RANK DETERMINAT: rank J(Q) = 6
"
curve_000090_71dadb3079021e61,71dadb3079021e61,121*x^6 - 8*x^4 - 8*x^2 + 121,families_construct_d4_reciprocal/d4_top_curves_summary.csv,90,d4_reciprocal,,,90,D4_t=-8/121,CURBA #90,18,20,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000090_71dadb3079021e61_71dadb3079021e61.xml,ok,18.904,120,50000,2817192177,2.29-7,12.859,129.59MB,,0,8,,8,true,false,8,8,8,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000090_71dadb3079021e61 | d4_reciprocal | D4_t=-8/121 | C90
f(x) = 121*x^6 - 8*x^4 - 8*x^2 + 121
RankBounds: [0, 8]
rank(G) = 8
finiteIndex = true, proved = false, ub2 = 8
RANK DETERMINAT: rank J(Q) = 8
"
curve_000091_229e1a30089bd8d7,229e1a30089bd8d7,100*x^6 - 126*x^4 - 126*x^2 + 100,families_construct_d4_reciprocal/d4_top_curves_summary.csv,91,d4_reciprocal,,,91,D4_t=-63/50,CURBA #91,18,20,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000091_229e1a30089bd8d7_229e1a30089bd8d7.xml,ok,23.872,120,50000,1124996787,2.29-7,13.400,129.59MB,,0,8,,8,true,false,8,8,8,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000091_229e1a30089bd8d7 | d4_reciprocal | D4_t=-63/50 | C91
f(x) = 100*x^6 - 126*x^4 - 126*x^2 + 100
RankBounds: [0, 8]
rank(G) = 8
finiteIndex = true, proved = false, ub2 = 8
RANK DETERMINAT: rank J(Q) = 8
"
curve_000092_d2567e71fa84c284,d2567e71fa84c284,25*x^6 + 130*x^4 + 130*x^2 + 25,families_construct_d4_reciprocal/d4_top_curves_summary.csv,92,d4_reciprocal,,,92,D4_t=26/5,CURBA #92,18,20,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000092_d2567e71fa84c284_d2567e71fa84c284.xml,ok,17.243,120,50000,2716661443,2.29-7,10.099,129.59MB,,0,6,,6,true,false,6,6,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000092_d2567e71fa84c284 | d4_reciprocal | D4_t=26/5 | C92
f(x) = 25*x^6 + 130*x^4 + 130*x^2 + 25
RankBounds: [0, 6]
rank(G) = 6
finiteIndex = true, proved = false, ub2 = 6
RANK DETERMINAT: rank J(Q) = 6
"
curve_000093_938157088e604d3b,938157088e604d3b,36*x^6 + 134*x^4 + 134*x^2 + 36,families_construct_d4_reciprocal/d4_top_curves_summary.csv,93,d4_reciprocal,,,93,D4_t=67/18,CURBA #93,18,20,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000093_938157088e604d3b_938157088e604d3b.xml,ok,16.696,120,50000,3264189763,2.29-7,10.080,129.59MB,,0,6,,6,true,false,6,6,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000093_938157088e604d3b | d4_reciprocal | D4_t=67/18 | C93
f(x) = 36*x^6 + 134*x^4 + 134*x^2 + 36
RankBounds: [0, 6]
rank(G) = 6
finiteIndex = true, proved = false, ub2 = 6
RANK DETERMINAT: rank J(Q) = 6
"
curve_000094_51e950c28d7907fb,51e950c28d7907fb,81*x^6 - 134*x^4 - 134*x^2 + 81,families_construct_d4_reciprocal/d4_top_curves_summary.csv,94,d4_reciprocal,,,94,D4_t=-134/81,CURBA #94,18,20,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000094_51e950c28d7907fb_51e950c28d7907fb.xml,ok,20.204,120,50000,3734210886,2.29-7,9.939,129.59MB,,0,6,,6,true,false,6,6,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000094_51e950c28d7907fb | d4_reciprocal | D4_t=-134/81 | C94
f(x) = 81*x^6 - 134*x^4 - 134*x^2 + 81
RankBounds: [0, 6]
rank(G) = 6
finiteIndex = true, proved = false, ub2 = 6
RANK DETERMINAT: rank J(Q) = 6
"
curve_000095_7f8a7de4e049974f,7f8a7de4e049974f,100*x^6 - 134*x^4 - 134*x^2 + 100,families_construct_d4_reciprocal/d4_top_curves_summary.csv,95,d4_reciprocal,,,95,D4_t=-67/50,CURBA #95,18,20,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000095_7f8a7de4e049974f_7f8a7de4e049974f.xml,ok,22.361,120,50000,3617226821,2.29-7,12.460,129.59MB,,0,8,,8,true,false,8,8,8,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000095_7f8a7de4e049974f | d4_reciprocal | D4_t=-67/50 | C95
f(x) = 100*x^6 - 134*x^4 - 134*x^2 + 100
RankBounds: [0, 8]
rank(G) = 8
finiteIndex = true, proved = false, ub2 = 8
RANK DETERMINAT: rank J(Q) = 8
"
curve_000096_12924beb896ce67c,12924beb896ce67c,100*x^6 - 138*x^4 - 138*x^2 + 100,families_construct_d4_reciprocal/d4_top_curves_summary.csv,96,d4_reciprocal,,,96,D4_t=-69/50,CURBA #96,18,20,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000096_12924beb896ce67c_12924beb896ce67c.xml,ok,19.572,120,50000,3550381178,2.29-7,9.859,129.59MB,,0,6,,6,true,false,6,6,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000096_12924beb896ce67c | d4_reciprocal | D4_t=-69/50 | C96
f(x) = 100*x^6 - 138*x^4 - 138*x^2 + 100
RankBounds: [0, 6]
rank(G) = 6
finiteIndex = true, proved = false, ub2 = 6
RANK DETERMINAT: rank J(Q) = 6
"
curve_000097_80092d7b9ecf6828,80092d7b9ecf6828,144*x^6 + 42*x^4 + 42*x^2 + 144,families_construct_d4_reciprocal/d4_top_curves_summary.csv,97,d4_reciprocal,,,97,D4_t=7/24,CURBA #97,18,20,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000097_80092d7b9ecf6828_80092d7b9ecf6828.xml,ok,17.705,120,50000,4289898561,2.29-7,10.140,129.59MB,,0,6,,6,true,false,6,6,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000097_80092d7b9ecf6828 | d4_reciprocal | D4_t=7/24 | C97
f(x) = 144*x^6 + 42*x^4 + 42*x^2 + 144
RankBounds: [0, 6]
rank(G) = 6
finiteIndex = true, proved = false, ub2 = 6
RANK DETERMINAT: rank J(Q) = 6
"
